slug,nome,endereco,bairro,url
flutuante-bar-e-restaurante-solar-de-tupa,Flutuante Bar e Restaurante Solar de Tupã,Acesso pela Marina do Davi,,https://comidadibuteco.com.br/buteco/flutuante-bar-e-restaurante-solar-de-tupa/
