id,slug,nome,endereco,bairro,cidade,cidade_slug,ano,lat,lng,telefone,horarios,fotos,pratos,url
38,kitanda-manganga,Kitanda Mangangá,"R. São Fidélis, 9 - UR 02",Cohab,Recife,recife,2026,-8.1207351,-34.9544877,81988268037,Quinta-feira: 18h30 – 23h | Sexta-feira: 18h30 – 23h | Sábado: 18h30 – 23h | Domingo: 12h – 17h,kitanda-manganga_minha-praia.jpg,"[{""nome"":""Minha praia"",""descricao"":""Baião de dois cremoso ao alho-poró com filé de camarão, charque, queijo coalho. Acompanha: casquinha de caranguejo, dadinho de tapioca com coco, queijo e mel de engenho."",""foto"":""kitanda-manganga_minha-praia.jpg""}]",https://comidadibuteco.com.br/buteco/kitanda-manganga/
39,lambarice-cozinha-bar,Lambarice Cozinha Bar,"Rua Larga do Feitosa, 143",Encruzilhada,Recife,recife,2026,-8.0355686,-34.8857946,8198101074,Terça-feira: 18h – 23h | Quarta-feira: 18h – 0h | Quinta-feira: 18h – 0h | Sexta-feira: 17h – 1h | Sábado: 16h – 1h,lambarice-cozinha-bar_rolim-de-couve-croc.jpg,"[{""nome"":""Rolim de Couve Croc"",""descricao"":""Rolinho de couve-manteiga empanada e frita, recheada com purê de jerimum, paçoca de carne de sol e sour cream. Servido com molho tarê."",""foto"":""lambarice-cozinha-bar_rolim-de-couve-croc.jpg""}]",https://comidadibuteco.com.br/buteco/lambarice-cozinha-bar/
40,llamita-empanadas-y-bar,Llamita Empanadas y Bar,"Rua das Pernambucanas, 30",Graças,Recife,recife,2026,-8.050649,-34.9032196,81986271552,Quarta-feira: 17h – 0h | Quinta-feira: 17h – 0h | Sexta-feira: 17h – 0h | Sábado: 17h – 0h | Domingo: 16h – 22h,llamita-empanadas-y-bar_empanaditas.jpg,"[{""nome"":""Empanaditas"",""descricao"":""Porção com seis empanaditas, sendo três de muçarela com queijo brie e três de carne de porco, acompanhadas de geleia de laranja-Bahia, gengibre e alho-poró."",""foto"":""llamita-empanadas-y-bar_empanaditas.jpg""}]",https://comidadibuteco.com.br/buteco/llamita-empanadas-y-bar/
41,maria-marias,Maria Maria’s,"Rua Coronel Mário Libório, 322",Campina do Barreto,Recife,recife,2026,-8.0150597,-34.8809031,81996532570,Terça-feira: 11h – 15h30 | Quarta-feira: 11h – 15h30 | Quinta-feira: 11h – 15h30 | Sexta-feira: 11h – 15h30 | Sábado: 11h – 16h | Domingo: 11h – 17h,maria-maria-s_encanto-da-maria.jpg,"[{""nome"":""Encanto da Maria"",""descricao"":""Bacalhau desfiado, acompanhado de batatas-inglesas e pimentões. Finalizado com cheiro-verde, salada de acelga, couve, ovo de codorna, azeitona preta, tomate-cereja, cenoura e abacaxi."",""foto"":""maria-maria-s_encanto-da-maria.jpg""}]",https://comidadibuteco.com.br/buteco/maria-marias/
42,mb-cantina-de-fogo,MB Cantina de Fogo,"R. Bezerra da Palma, 213",Aldeia,Recife,recife,2026,-7.9884747,-34.9744366,81996532516,Quinta-feira: 11h – 18h | Sexta-feira: 11h – 18h | Sábado: 11h – 18h | Domingo: 11h – 18h,mb-cantina-de-fogo_sanduchao.jpg,"[{""nome"":""Sanduchão"",""descricao"":""Sanduíche de pão baguete com recheio de costela de boi feita no fogo de chão, rúcula, maionese caseira, cebola caramelizada, queijo muçarela e tomate defumado."",""foto"":""mb-cantina-de-fogo_sanduchao.jpg""}]",https://comidadibuteco.com.br/buteco/mb-cantina-de-fogo/
43,muamba-comida-y-goros,Muamba Comida y Gorós,"Rua Leopoldino Silva, 100",Recife - PE,Recife,recife,2026,-8.0409871,-34.9147115,81971067054,Terça-feira: 18h – 23h | Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 17h – 0h30 | Sábado: 17h – 0h30 | Domingo: 17h – 23h,muamba-comida-y-goros_puerco-loco.jpg,"[{""nome"":""Puerco Loco"",""descricao"":""Bolinho de risoto de pernil com alho-poró e bacon, acompanhado de molho de tamarindo, molho de mostarda e mel e crispy de alho-poró."",""foto"":""muamba-comida-y-goros_puerco-loco.jpg""}]",https://comidadibuteco.com.br/buteco/muamba-comida-y-goros/
44,na-casa-dmae,Na Casa D’Mãe,"Avenida Fagundes Varela, 617",Jardim Atlântico,Recife,recife,2026,-7.9766665,-34.8432209,81981658346,Segunda-feira: 11h – 0h | Quarta-feira: 11h – 0h | Quinta-feira: 11h – 0h | Sexta-feira: 11h – 0h | Sábado: 11h – 0h | Domingo: 11h – 22h,na-casa-d-mae_vou-contar-ate-tres.jpg,"[{""nome"":""Vou contar até três"",""descricao"":""Charuto de couve-folha recheado com rabada e alho-poró, acompanhado de purê de mandioquinha, alho-poró empanado e couve crispy."",""foto"":""na-casa-d-mae_vou-contar-ate-tres.jpg""}]",https://comidadibuteco.com.br/buteco/na-casa-dmae/
45,no-meu-quintal-comida-boa,No Meu Quintal Comida Boa,"R. Miguel Romã de Abreu e Lima, 59 - Jaboatão dos Guararapes - PE",Piedade,Recife,recife,2026,,,81995390902,Quinta-feira: 11h30 – 16h | Sexta-feira: 11h30 – 16h | Sábado: 12h – 16h | Domingo: 12h – 16h,no-meu-quintal-comida-boa_poro-com-borogodo.jpg,"[{""nome"":""Poró com Borogodó"",""descricao"":""Pastéis com recheio de alho-poró com queijo do reino, acompanhados de geleia de pimenta e abacaxi."",""foto"":""no-meu-quintal-comida-boa_poro-com-borogodo.jpg""}]",https://comidadibuteco.com.br/buteco/no-meu-quintal-comida-boa/
46,quina-da-linguica,Quina da Linguiça,"Rua Bulandy, 620",Várzea,Recife,recife,2026,-8.0496218,-34.9578899,81998846140,Segunda-feira: 11h30 – 14h30 | Terça-feira: 11h30 – 14h30 | Quarta-feira: 11h30 – 14h30 e 17h – 22h | Quinta-feira: 11h30 – 14h30 e 17h – 22h | Sexta-feira: 11h30 – 14h30 e 17h – 23h | Sábado: 11h30 – 15h30 e 17h – 23h | Domingo: 17h – 22h,quina-da-linguica_pe-de-linguica.jpg,"[{""nome"":""Pé de Linguiça"",""descricao"":""Linguiça matuta defumada artesanal, recheada com alho-poró e queijo coalho, acompanhada de pão de alho com creme de espinafre gratinado e mostarda com mel de engenho."",""foto"":""quina-da-linguica_pe-de-linguica.jpg""}]",https://comidadibuteco.com.br/buteco/quina-da-linguica/
47,quintal-do-maninho,Quintal do Maninho,"R. Cônego Romeu, 142",Boa Viagem,Recife,recife,2026,-8.138268,-34.9062881,81995601037,Quarta-feira: 12h – 23h | Quinta-feira: 12h – 23h | Sexta-feira: 11h – 0h | Sábado: 11h – 0h | Domingo: 11h – 18h,quintal-do-maninho_desfiado-arretado.jpg,"[{""nome"":""Desfiado arretado"",""descricao"":""Carne de sol desfiada, refogada com cebola-roxa, alho-poró, tomate e abobrinha, finalizada com broto de alfafa e molho vinagrete artesanal. Acompanha: chips de macaxeira."",""foto"":""quintal-do-maninho_desfiado-arretado.jpg""}]",https://comidadibuteco.com.br/buteco/quintal-do-maninho/
48,quintal-gaucho-comedoria,Quintal Gaúcho Comedoria,"R. José Nunes da Cunha, 4592",Candeias,Recife,recife,2026,-8.1801677,-34.9185604,81994761878,Quarta-feira: 17h – 22h | Quinta-feira: 17h – 22h | Sexta-feira: 17h – 23h | Sábado: 11h – 23h | Domingo: 11h – 22h,quintal-gaucho-comedoria_role-arretado.jpg,"[{""nome"":""Rolê Arretado"",""descricao"":""Iscas de carne de sol selada na manteiga de garrafa. Acompanhadas de creme de queijo coalho, couve crispy com granulado de bacon e farofa de bacon."",""foto"":""quintal-gaucho-comedoria_role-arretado.jpg""}]",https://comidadibuteco.com.br/buteco/quintal-gaucho-comedoria/
49,raffa-beer,Raffa Beer,"Av. Hélio Falcão, 577",Boa Viagem,Recife,recife,2026,-8.1254728,-34.9030562,81985384707,Terça-feira: 16h – 22h | Quarta-feira: 16h – 22h | Quinta-feira: 16h – 22h | Sexta-feira: 16h – 0h | Sábado: 16h – 0h | Domingo: 16h – 21h,raffa-beer_se-avexe-nao.jpg,"[{""nome"":""Se avexe não"",""descricao"":""Charque desfiado acebolado, com queijo coalho e repolho refogado com alho."",""foto"":""raffa-beer_se-avexe-nao.jpg""}]",https://comidadibuteco.com.br/buteco/raffa-beer/
50,seu-peu-gastropub,Seu Peu Gastropub,"R. Carneiro Vilela, 665",Aflitos,Recife,recife,2026,-8.0381331,-34.8979291,81992313935,Terça-feira: 16h – 23h30 | Quarta-feira: 16h – 23h30 | Quinta-feira: 16h – 23h30 | Sexta-feira: 16h – 23h30 | Sábado: 12h – 23h30 | Domingo: 12h – 17h30,seu-peu-gastropub_trio-botequero.jpg,"[{""nome"":""Trio Botequero"",""descricao"":""Charque desfiado, com linguiça matuta debruada com filé de camarão, acompanhada de crispy de alho-poró e chips de batata-doce."",""foto"":""seu-peu-gastropub_trio-botequero.jpg""}]",https://comidadibuteco.com.br/buteco/seu-peu-gastropub/
51,vieira-bar-e-restaurante,Vieira Bar e Restaurante,"R. Araguari, 47",Brasília Teimosa,Recife,recife,2026,-8.0895745,-34.8809174,8130785484,Terça-feira: 11h30 – 16h30 | Quarta-feira: 11h30 – 16h30 | Quinta-feira: 11h30 – 16h30 | Sexta-feira: 11h30 – 17h30 | Sábado: 11h30 – 17h30 | Domingo: 11h30 – 17h30,vieira-bar-e-restaurante_camarao-mar-e-terra.jpg,"[{""nome"":""Camarão Mar e Terra"",""descricao"":""Camarões salteados no azeite e alho, em cama de creme de espinafre, lascas de parmesão e mix de chips diversos."",""foto"":""vieira-bar-e-restaurante_camarao-mar-e-terra.jpg""}]",https://comidadibuteco.com.br/buteco/vieira-bar-e-restaurante/
52,vila-bodega,Vila Bodega,"R. Treinador Cláudio Coutinho, 104",Tamarineira,Recife,recife,2026,-8.0284112,-34.9050404,81996631802,Quarta-feira: 12h – 22h | Quinta-feira: 12h – 22h | Sexta-feira: 12h – 22h | Sábado: 12h – 22h,vila-bodega_arrumadinho-do-budega.png,"[{""nome"":""Arrumadinho do Budega"",""descricao"":""Miniarrumadinho com cupim, queijo coalho, linguiça matuta, feijão-verde, finalizado com coentro e couve-folha."",""foto"":""vila-bodega_arrumadinho-do-budega.png""}]",https://comidadibuteco.com.br/buteco/vila-bodega/
